reviewId,content,score
c0347241-bd47-4aa4-a8f9-98080826f2c3,Awesome!!!!,5
d9477cc9-93dc-4d05-9eff-27df89286629,Few options to watch and there are some series with only final season like Overlord mostly anime...,3
156a8ef7-112c-4275-9a1e-919168062174,Netflix and chill baba chill😉,5
c70420f2-dda7-45a8-94bc-157888bcca0d,App automatically downgrades the HD resolution and downloads only SD content. Whats the point of HD videos? Still the same since years,1
daa1cbf9-9574-4af8-a260-3e9cc74f636d,"In my S23+ after every 5 to 6 days the app asks me to restart the device and pnce i do it the app still doesn't opens up and when i continue to open it again and again it logs out on it's own and then when i sign in again the playback specs goes to SD and HDR none, however my phone supports HDR 10 and full HD. Fix this asap.",1
474ce98c-d598-4a19-b49c-454fdb6d74ff,"Bagus dan film seru"" nya bnyak",5
f8b851f9-d3e3-4d29-bca8-43dc4d294f0d,sangat menghibur,5
f53ebbbe-b9c3-44c5-ba0e-899d90f70bb3,Did you remove chromecast support?,1
57070628-723c-4bea-8334-04762b78b938,Good App,5
280de30b-6483-488e-8041-40b406718a6f,Can't even travel and watch on my phone now. Must I carry my entire WiFi router and modem to be able to watch anything?!,1
0ac46a1f-e631-4d43-a78b-f78e2930ce14,Doesn't work on Pixel 7a,1
4afed4bf-495e-46c5-84c0-7982d3c0f97f,bagus,5
cc08c79d-46b8-43c0-b709-31961093a3c2,"Hari-hari saya menjadi lebih bahagia sejak menggunakan Netflix. Tidak perlu khawatir tidak ada yang ditonton, karena ada begitu banyak pilihan yang membuat saya senang. Setiap kali menemukan film yang menjadi favorit di Netflix, rasanya seperti menemukan hadiah besar. Saya merasa sangat bahagia bisa menontonnya kapan saja",5
07acff4d-21df-4362-80d2-95c361491893,Incredible apps,5
14ec7d2a-526e-4fed-a5d8-0a51bcc6a20e,Very good,5
52346332-fad7-470f-98ce-a8ea5082af9a,I love it sooooo much,5
cef6387a-02e4-4390-9c06-f389c193b6ff,😎😎😎😎😎,5
b06633f9-9c65-42d7-9e03-9eca9c4e2502,works great and lot of sows and movies,5
6b936276-f110-4207-a70c-ce9932a74d5f,yahudi,1
6af9dec6-f071-4a95-99a6-304091968a6b,ابليكشن بيدعم الشذوذ الجنسي وافعاله كلها حرام,1
