reviewId,content,score
915daf24-e0b8-4f50-b853-d5027a6900cb,Download Instagram,2
4a50bf55-c8ba-4422-8661-593b559bcf35,mxxkod,5
c86b16a0-8d79-43fc-8004-cbe352d0f768,"You support terrorism. You are going against your own guidelines from blocking people from posting on they're account. So, your block my freedom of speech. But you allow terrorist to terize Jewish and Christian people on your platform. I will be reporting this. Still having terrorists on your platform.",1
463bf785-70d6-43d4-a13a-94aa8be890de,She Soesan,2
44b9858d-7db4-4f17-bf55-d87b2f06fd84,"En lugar de dejar la aplicación como están, siguen desarrollando chorradas y les está pasando como con Facebook. No hay nada más que ver que hasta han adoptado los horribles colores degradados de Facebook Messenger. Con tanta tontería, terminaremos cansándonos de la aplicación igual que pasó con Facebook.",2
e45e2ffe-9617-46fd-afbc-7dbb0ddd2678,Video,5
c8ad0535-507f-45d5-8608-7bf03f1be86a,I,4
a5ceaffa-22e1-49ca-8464-ac2f7dba4830,Good,5
cb5a7f80-989c-452a-be7a-e46b4d01b0af,"Instagram's community guidelines are useless they restrict my ""Radhe Radhe Krishna"" this comment I don't know why and when I was reques for review then they tell me my comments promoting violence, Hay insgram tell me how my comments promoting violence, give some reason.😑",1
a954edc4-adac-4d98-8886-1fb6e8b8fc43,Its nice,4
437f4bd7-e289-498a-86f3-d8d531ad9118,"Yeeeeaaaa, themed icons",5
5047e459-586d-43f2-9ba3-ed64fc8e655b,Free palestine,1
34fde386-147b-4638-9fbe-1866c272a905,Free Palestinee🇵🇸,1
c9d2ba1b-aa36-460c-8483-563c7077bc6a,Fine social media,1
48eb7658-0ddb-4aa8-94b8-e77425a07e8e,Love it🤞🏾😜🖤,5
ea14f0e4-4116-48f1-8082-ea3d9769ef83,",😘😘😘",5
7073e446-1236-4661-944c-3a0264f324d3,Free Palestine 🇵🇸,1
859eae27-7b00-4fdd-9f45-b9f5f16ce9ca,👍,5
46da1dd9-a829-487a-879b-51777becbf9b,"Hello Instagram, I am seeing this song is currently unavailable error on my reel, although I have also updated my Instagram, but my problem continues, please solve this problem as soon as possible, thank you",5
319f8373-15ad-4088-bc09-61fadc4bfeaf,My Instagram story sound be not a saving tell me how to save my Instagram story music sound,3
1b62d99d-2c69-4277-839a-33601a1c059d,Good appp,5
56f6fc22-8c6f-487a-bb95-41cfd55e0141,Free phalastin ✌️✌️✌️✌️,1
465af640-6bfc-442a-ac4f-2570b9604ab1,Stop blushing the facts Gaza,1
f3cf5d7d-9aae-4db6-ba95-62042b8d88b5,Not supporting palastine,1
3eec729a-c969-49df-8420-85b43df31061,Stop blurting the facts,1
048b71fe-9e68-47b7-92cf-3fc100e3c57f,👎🏻👎🏻👎🏻,1
e2f6b244-43b3-43b4-aa0a-f0cf3efd1ed1,"Instagram really needs to stop with this ineffective spam filter. Getting annoying now. Innocent comments being flagged as spam for no reason. This spam filter is in itself behaving like spam...its a nuance and a turn off visiting Instagram now. I commented something about taking accountability, and my comment was flagged as spam!. Whose working at ig on these spam filter software? They need sacking Your ai spam filter is broken. I spoke on the blade runners, now I'm banned again. Useless app",1
4519f254-5c01-48ea-a19d-9be716575ce9,"it's great and all but my fyp is like ""empty"" sooo?but I'll give it five stars , its a great app after all",5
ab9057ec-e645-4556-94d3-8c73c71b8997,Instagram is a very good and simple social media without no lapses,5
9829f56c-686e-492e-90af-98d9f90d7272,"UPDATE 11/1: NO FIX! Remove these annoying broadcast channel notifications now! I keep getting notifications about broadcast channels, even though I gave them turned off. Super annoying. Please fix this. I hate getting these annoying notifications, especially when I turned them off and continue to get them. Won't let me follow anyone, no matter how many people I unfollow. One star now. Fix these problems. Pathetic.",1
4506297d-ede8-4e63-b0e3-d308bef2a437,🅝🅘🅒🅔,5
d61d7b65-ed17-46a0-86af-7451af672014,Free plasteen 🇵🇸🇵🇸,1
2fca3552-126a-43ad-99ac-7e6f79e94cb4,racist,1
e7587e2e-b5e8-40d7-b61c-c56cb8c4ed30,aBedit,5
dd100365-1e91-472e-ab85-ff18d1ff86ed,You are removing posts which are in favour of Palestine. Stop this PAKISTANI,1
e596b76c-972e-4ecd-963e-71928df14e5b,Censors post illogically.,1
e18d08de-e677-47fd-b285-93dc5e045619,FREE PALESTINA,1
e925e076-f1dc-4a19-8f9f-5d7d8085081f,❤️,5
c65974cf-9231-42ce-95fa-08913bbdfccb,Fantastic 😍,5
e1d06e36-ea38-4286-bbbd-b24b9eecb9a6,"Stories notifications have not worked for 29 months and support has ignored me for 29 months Edit: 35 months Edit: 36 months Edit: 37 months Edit 38 months Edit: still being completely ignored by the support that, lets be real, does not and has not ever existed This trash is very likely the worst working app in the entirety of the playstore Edit: 39 months Edit: 40 months Edit: 45",1
bc9d08ac-3d20-4322-ac1d-51416ecd3cb3,Super,5
13a8c553-43b3-43e9-9a1d-85e429253d5a,Na pranam insta anteee🥺,5
1f588aec-5241-42fd-937f-5ffd2ac99a6b,Great and Good,5
1c2f8404-e846-48ef-a4e8-2e01cd0425ac,Niceee,5
55dc7552-7b45-4ef6-a20c-5315b23c016e,😘😘😘😘😘,5
ee97512a-deb1-47c8-a38f-300b6e7698d5,It sucks,1
53d47ed2-d789-4535-8213-42b018257a6f,Thank you big good luck the morning,5
d2ff109b-c6cb-4cc4-922a-076c48e73625,Chaynika konch,5
89aefccd-5d8f-4e93-a8ce-156c8e609583,Nice app,5
6e16db05-029c-4b77-932c-49c99bdc2286,nice,5
4dba8a10-05cf-4ab7-b3b0-a545da24a7cb,Boycotts Instagram,1
8c1e32a1-9293-48e4-8e23-7f2053bda125,I upload my reels but no get one like,1
efb1c48c-377e-4341-a2d1-8eb169d2bd47,Superb app.,5
9da9bf04-06b4-40bc-b8ce-3053fc00b5f2,"INow it's a poor knock off of tiktoc. Easy solution is to separate videos from images, allowing people to decide what they want to interact with. The ads are also getting obnoxious, and show up every four to five posts. The best part of the app was how it organizes images in your profile. They removed the search filters for new post, which means you can only look up popular post now. Very disappointing, and seems to force you to only look at what's popular. Search is basically broken.",1
c73b887d-2f88-4117-bf00-8d251c1f7731,This application is wonderful,5
2388ad3d-b7fc-44cb-ad1f-99dad1b321f3,😡😡😡 useless app,1
3b3fedf7-5d2d-439a-8d8a-96171f1719ec,FOLLOW me x.sheezan,1
77465ca3-b071-4b90-9afe-0dbec22f3271,Stop supporting genocide,1
395e2abd-e367-49a4-a944-04d46b7f7b31,Nice,5
cd3e0454-15ea-48fa-aa31-06a6a5bafd6c,Instagram is removing my posts and preventing me from sharing stories on my Instagram about the atrocities of Zionists against innocent civilians...it is a biased app!!!!!,1
47375e22-78a0-414d-bb87-a8a110c20923,get eye.on.palestine back on instagram!!!!!,1
74b01267-646a-474c-b297-1329a0966f4c,Can u PLEASE stop showing suggested post in the HOME FEED? I expect to see my following n friend's posts in the home feed but then it keeps showing me suggested post till i can't even see my friends posts. So what's the difference tho if u show the suggested post in the home feed and search page? I alrd click the stop showing suggested posts but then it keeps showing up. Should i click the stop showing in EVERY suggested post that shows in every scroll? It's tiring bcs it's SO MANY. Please fix.,2
f0143a90-28b7-4e7a-8218-f9a5c75ff3e1,I need a follow var,5
8c2801c8-4d62-479c-9c2a-8022cb5734c6,"I can make a reels on Instagram so it can be worked, 😜",5
0451b509-c93f-4a5b-b67d-15b2fd1235cd,ᱚᱱᱮ ᱟᱰᱤ ᱱᱚᱣᱟ ᱤᱧ ᱨᱮᱭᱟ ᱢᱤᱰ ᱰᱤᱛᱥ ᱢᱚᱨᱰᱚᱨᱱᱤ ᱤᱱᱤᱥᱛᱟᱜᱨᱤᱢ ᱯᱦᱤᱰᱵᱭᱠ ᱶᱚᱨᱥᱚᱵ ᱤᱢᱚᱱᱤ ᱠᱟᱱ ᱜᱳᱭᱤᱱᱱᱜᱹ ᱤᱰᱰᱢᱤᱥᱤ 🕐🕐 ᱚᱱᱚᱨᱤ ᱟᱢ ᱱᱚᱢᱳᱱᱚ ᱤᱧᱮᱱᱤ ᱤᱰᱤᱢᱚᱶ ᱢᱳᱱᱛᱳᱦᱤᱱᱚᱨᱤᱛᱤ ᱯᱦᱤᱦᱤᱯ ᱥᱤᱢ ᱠᱟᱱ ᱢᱤᱱᱭᱮ ᱟᱨᱱᱤ ᱠᱟᱢᱤᱞᱟᱱᱤᱭᱳᱱᱢ ᱤᱨᱤᱱᱟ ᱱᱳᱨᱡᱟᱦᱟ ᱱᱤᱭᱟᱥᱯᱱᱥᱱᱤᱢᱟ ᱵᱦᱚᱞ ᱦᱚ ᱟᱠᱚ ᱦᱩᱡᱩᱨ ᱩᱞᱟᱤᱥᱥᱦᱩᱨ ᱥᱭᱨ ᱡᱩ ᱟᱠᱚ ᱤᱧ ᱥᱦᱢᱤᱛ ᱛᱚᱨᱟᱝ ᱨᱚᱵᱦᱚᱨ ᱚᱱᱰᱚᱢᱩᱱᱰᱤᱭᱚᱱᱤᱛᱤᱨ ᱫᱮᱡ ᱚᱱᱮ ᱥᱚ ᱚᱛᱤ ᱨᱮᱭᱟ ᱦᱩᱸ ᱚᱱᱮ 🥇🪙🥇🪙🥇🪙🥇🪙🥇🪙🥇🪙🥇ᱚᱨᱤᱱ ᱟᱨᱠ ᱤᱧ ᱟᱭ ᱱᱟᱢᱟ ᱠᱟᱛᱤᱞᱚᱢᱟᱡᱚᱭᱮᱥᱤ ᱨᱮ ᱨᱚᱢᱚᱢ ᱚᱭᱮᱛᱤᱱᱜᱚᱱᱢᱤᱱᱤᱛᱚᱨ ᱵᱤᱛᱳᱨᱤᱢᱜᱳᱭᱤᱱ ᱚᱠᱚᱨᱤᱱᱤᱭᱚᱢᱳᱱᱞᱟᱠᱤᱯᱷᱞᱮ ᱤᱡᱳᱨᱳᱜᱳᱞᱜᱮᱫᱟᱭᱮᱥ ᱥᱤᱧᱮ ᱤᱧ ᱦᱚ ᱢ ᱫᱮᱰ ᱚᱱᱤᱢ ᱢᱤᱰ ᱦᱤᱢᱟᱱ ᱛᱳᱯᱚᱭᱤᱱ ᱢᱚᱱᱭᱚᱰᱤᱢᱚᱨᱮ,5
1c0666dd-7026-407d-8bd8-137a4a5e92a1,😘❤️😂,5
fdc0949d-1cf0-4de8-872d-346db6286bea,Not fair to see what you want,1
87b7d29e-44fc-4785-a835-f284cb7a6d6f,Help you keep in touch with your family and friends,3
8882e0e1-973e-4593-94d6-dc43feca74ef,Nice,5
6156ba73-61f1-43fa-8ad6-a7d691457c9b,Ok,5
1dad4b73-9568-432f-9ab4-22984eecf5cf,🫢🫢🫢🫢🫢🫢🫢,1
68429d93-ccaa-4a26-b645-eef8ee532712,I love it..🥰🤗❤️,5
97ecf1b2-275c-4254-bcdf-f69bbf5a362e,🤮,1
e2314335-ea25-4f75-8e8d-c547c4aba09f,Very good for you,5
47f0388f-dcb5-42bc-a733-6f060dc2e253,l love,4
582932e6-86aa-4c4c-bdd6-1d3214f152b6,Most useful apps to generate audience,5
7ca4afdb-508d-4d4e-b038-0bffed72522c,Good,5
603c7641-bf54-42a2-bf0d-8921aea74ebf,Super,5
63f9a71e-575d-4400-b46f-73975a695b98,Where is your freedom of speech ?????,1
90ff2fd6-a527-46fe-a5a5-7b0c98ebcc72,What nonsense 🙄 doing Instagram? Why you do such things with those who support Palestine 🇵🇸 you sick people have gone mad? Such a nonsense Instagram,1
99d57248-74e6-4a29-bff8-747246615d8f,Glad 🙂,5
ec922d4f-3125-4912-95b5-95d3f3a33c5b,My favroite apk.instagram,5
5f4ab797-0492-476f-93bd-c8c56eb81034,Very good 👍,5
cb725a40-414a-4345-8139-c93f27af582c,No freedom of speech,1
71b1e6d7-f1cc-494d-9efe-082652a4e227,Update ahh ka matan kuuu pls update panuga en id ya,5
b9f7560c-8b3c-496d-a8ef-d54a83df6310,Stop blurting facts in Gaza,1
e7dbf76e-20a3-4053-b67d-29dc094d9691,Getting old friends from it!!!,5
b817e2ea-e2ba-45b8-bcbb-fb5d2866e5a5,Exellent app,5
fe40d2ad-2cd7-4052-996f-69458c6077d2,My old id is deactivated plz active my id ID- prahlad_thakor_122 Prahlad_solanki_122 2id is deactivated plz active my old id plz help.....,5
188d6bb6-e0a3-4bfe-9aca-5029ac53797a,I can't change themes and can't see,1
414d32c8-6ec8-44a0-b01a-a0e45d2cbc45,Mast,5
7f817916-2a88-450e-91ef-d32104f21265,Memes were 🔥 at first but then became suited only for ai which has no humor whatsoever,4
e289141e-30b3-4530-b700-83a9db3d1cdc,No freedom of speech,1
33919613-80df-4cef-b5ed-9e2305113f60,After update just see ads,1
bfaadd2c-d303-49f0-87de-426ea0635aae,Very good👍,5
e60a9d5f-7c5c-4d21-8d6b-b38b1404da91,Top game and,5
c00d55c1-ba68-4fb9-9e80-59a1639e3bdf,التطبيق سئ يفرق بين الحقوق ويمنع الناس من التعبير عن رأيهم لصالح الاحتلال,1
265bdd33-c3a7-4561-9d25-03c2f172d1e3,Good app,5
c5ce08d1-454b-474c-b836-179347624e11,Ameii demais super recomendo!!!,5
d6670995-dedb-4e45-81a3-cb8dacbea64a,There are many errors in it,1
b4f1d4e3-4cf8-4e04-b660-721492b3133c,I don't have the new updated 😕,2
d729c64a-3170-4147-a174-3b37bc04c165,Not neutral,1
0aed1137-c3b0-4e86-b89d-6786c3ee4a27,Good,4
bc0337fd-0b4a-4cdc-90dd-c0209c3fbc30,Cool! Great Experience 👍,4
1a26cd11-d047-4584-a90e-93ad482e3118,😤😤,1
61686702-a47d-4fb6-88cb-3e8af4a00512,Bad,1
5ddb13ce-0006-40dc-9e37-10ed42c96298,🤢🤢,1
840c36b6-e911-4a37-8f8b-da66ab5412a3,The platform practices censorship and doesn't allow freedom of speech.,1
97e232aa-a5bd-4fd9-a6be-17b896462b74,Good,5
32f34f48-0754-4b35-b432-bf77442472dd,😡😔,1
d9c986e4-6648-473e-b5dd-096091b4f717,"Very bad , instagram makes brainwash to the whole world by preventing some posts from reaching",1
074df5a7-187c-4bff-8729-72a5aaacc879,Not fair,1
699ce029-b356-4215-8f82-8e3aaf8dfd8f,Like it,5
0561f199-71f9-47f7-b386-1791cd0a8656,Lack of freedom,1
9285dcfb-a3f4-4127-a14e-2fbe3f1564b5,"There is no freedom of expression of opinion and the application is clearly neutral and unsafe, as your account can easily be hacked لا يوجد حريه التعبير عن الرأي و تطبيق محايد بشكل واضح وغير أمن، حيث بكل سهوله ممكن اختراق حسابك",1
f895b218-1a24-47ec-a9b1-84768fa2cb96,This application does not respect our freedoms and obscures our opinions,1
602624e6-5b7f-4cc7-879f-882aba0dde1f,I really enjoyed posting a pic of mine. And. Yeahh I am getting popular too. Thanks meta,5
705e5539-e054-4cff-9e3e-6d73c0fe3b7f,Chaitanya kumar,5
943ceeea-486b-4455-8720-0b213ea2d393,Bad application,1
d384da61-05a8-4ef9-b679-3873ad7bdfa4,Very bad update,1
8eee7eb7-ef87-472c-9831-b5cdfc1be071,هذا التطبيق يحد حرية التعبير. تحيا فلسطين حرة أبية,1
114cd515-b7bf-4f3b-905b-b81cb727ca70,👎,1
0d3a351e-0442-402a-ba82-85d17cf6e812,Suspend peoples acount who are with truth and don't let them aware the youth about what's happening,1
9f332749-62b4-4726-bb9c-4548d74cfedf,Not good,1
db0c9fe1-06be-4c34-8939-26aa55488c5c,Horrible! Nothing but hackers!!!,1
bd375880-2dbc-4b3a-885d-dc07de16bc41,Insta is deleting videos and pictures against the law. Even deleting accounts for supporting oalatinian people.,1
e2e3c187-6b5b-4c63-b370-992f260dd1fe,No freedom of speech,1
8f071cd6-a1a0-4da2-910b-7bb7f84414b0,Biased ideology platform,1
d0e07456-9153-4080-8de8-e64401879445,🙌🏽,5
68f305b6-28ae-4f3c-bbc5-fdba7a6516a0,No freedom of speech,1
5e3c27e6-fb5f-4bd8-b9cb-6363f5003fbc,Stupid app,1
a74b5981-cec1-46af-aaa1-b31e7c02aedb,زي الزفت,1
aea63434-6ddd-4ef4-a74d-649e69b2c579,So bad!!!!,1
667b900d-0aab-4cd5-83bf-8613d9203f1b,So bad and cringe,1
80288d21-5b38-4b59-86f1-e914f27f548c,Very very bad,1
e7a5672b-8afa-4fa5-aead-9202cbd17743,Excellent 👌,5
b03c6631-7f4e-4fba-8e50-ffd6c1bdba9a,This app is very good,5
e5eeb223-747b-4b5b-a0e2-9a7a86d2788c,Fantastic ❤❤❤🙈,1
320503d4-a310-41a6-8ba2-a42793e476f3,حاجة زي الخر**,1
f971917a-a209-4bd3-bb3e-042eb9c652a2,Development,1
316d1e83-ab7e-4d69-824b-d5e9ae1eb782,So bad application,1
27c78625-c5e8-4606-9a01-e33380ef4eaa,The app is very good,5
1d4d302e-f6cd-4bcc-b762-8e072947aedd,"The guidelines are bogus but you hit review and usually goes away! People love to say the meanest things behind a computer screen and il say here, there, anywhere preferably to you personally!!",4
5313beea-2833-4bba-b489-60dbdae838fa,Nice,5
ae9ca6b4-22aa-4ac1-b044-70f06919d0df,A biased and racist application that stands with injustice and incites corruption,1
9812547b-b438-4c36-b52b-ca9c62dfe555,تطبيق عنصري,1
e3ecc574-d469-4bad-86a1-f7fd30f9a1c7,"Because we are not allowed to share what is happening in palastine specifically Gaza , where is the justice?",1
6c7b9516-44f2-4327-9377-c31cfe83880a,Delete songs from photos otomaticaly .,1
dd30f141-e58f-45e3-a3c8-eb113d743cb2,Good app I am using first time but nice experience 😁,5
097f5ac9-87e0-40fa-b46e-3a329d1dc76a,Thi one app my favourite app,5
53352b7e-f1c5-4723-91f3-5e28c733e6c5,Unfair,1
25a17c80-6bdd-4022-aeab-b21120a0876f,racist app,1
97359d93-ae47-47bc-bbc1-b0086adcf14b,Very bad,1
cc4c330c-7ce2-4bb0-b0ce-a98c0adbd3dc,I like this,1
8f738633-99b5-4cca-82b7-af79a6e36a89,He places restrictions on what İ want to published and does not allow us right of free speech,1
8cc84107-8cef-4265-8bab-b9da8489027d,لان بيمسح التعليقات و المتشورات التعاطف مع غزة وهذا حق اف حرية الانسان ف التفاعل كما يحب وليس كما يحب التطبيق,1
8a5b4b34-4c71-4910-9986-1467be6fb4d6,The appliction supports countries that kills inocent people of the occupied country ( PALASTINE ) in the known war now It restricts the opinion that talks about the occupied country By the latest update By blocking and deleting all the posts and accounts that supports or refused or talks about the occupied country By blocking our content that supports the occupied country from special countries,1
6528973b-2c43-49fc-a967-ed34072368ff,Ay love dis app,5
54a3e67b-2b09-4892-9aba-b51424b693b9,"No freedom of speech, even when you're not violating anything! Just double standards!",1
5bec5b20-c617-4f6f-9fe8-e99d007b16d0,"Biased umfair platform, they own you",1
71d6c423-4f7f-4cd9-a21e-db8947cffb2d,poooooor,1
83b49c82-16aa-4873-b2c1-5cac4a4d7d90,They defend terrorism,1
b92b787a-2198-444f-a4b2-8709d1433c7a,Racism,1
0879695f-4b2d-4589-9e1e-0d713fd0a8f0,🇦🇪,1
ff73ca13-9273-4e4e-a407-9274517fad41,Super ❤️😍😍😍😘😍😘🌾✨,5
35cb37ef-2eea-46bd-b2ee-6dcbdd34d9c8,منحاز جدا,1
bc716442-c031-419a-92e9-baf3dc46b49e,This app doesn't allow a freedom of opinion,1
dbb3689a-3903-4990-80ad-9d3813749f0e,Free belestin,1
66561ca7-3a35-4523-b912-0b5f07d72a5f,I love this app,5
ebdf180f-045c-4780-998c-93ea1d441f92,Instagram is not fair Free palastinane ✌️🇵🇸,1
5c53fbbb-6a8f-4613-896b-6dc275881fcc,Restricts freedom of opinion,1
d3ba8069-ba89-45bc-aa51-4c04cc6c654c,application blocking any news about Israel's crimes against the Palestinians free Palestinians,1
568f3606-b294-4ca2-aa5f-2e743fd60da6,💯💯💯,3
7ff88735-c8d3-4310-8d9b-abc2bbff158c,very bad application,1
449eb2a1-281d-4171-ad8d-b0e5d02167db,لا يدعم حرية التعبير,1
92ecf4b4-5cd6-49e1-8a24-6a058d230bb2,لا يحترم حرية التعبير ويقييد آراء الناس,1
a5cb4c99-8114-4bd6-8a60-17ff88814bb1,Exellent good,5
361ba860-daeb-4a22-84ab-81e355fae4f9,تحيز للصهاينة وارهابهم وسلبهم للاراضى الفلسطينية,1
a4dded26-b3ef-4f55-abb7-439560f6bc2f,Help me in business issues,5
86c8168d-f211-48b2-a12b-c9e04934a084,👎👎👎👎🏾👎🏾,1
0bf02dba-8bb8-4da0-aa2f-f9d8f5daebf1,زي الزفت بجد,1
ec7f45c3-fc97-4489-a7dc-2c1611ad39e2,"I don't see the freedom of speech, it's Palestine",1
144cfb87-6311-4de8-a60b-1248ca3547c9,So unfair to Palestinians support the terrorism from Israel to the Palestinians.. By Remove the posts that's speaking about their war,1
0da2725a-670f-4600-92b5-536492843461,بيجنن,1
f3f281d1-7956-4b26-ae7b-55d02f48a57b,I can't find avatar stiker on my instagram. I try to uninstall and then reinstall it.,3
dc525eab-060e-40df-9cf5-30ec271fb9d7,Damn,1
5a16c407-cfff-42c1-af9a-cda16658cb40,Racist and supports genocide,1
b64653de-2751-4168-a7cb-b8d845a7ba17,❤️,5
8a22a261-5fbb-40eb-b5ff-43a4fe943dac,Free Palestine 🇵🇸‏from Israel The app hides all the oppression that is happening to Palestine. The app is bad and hides the facts,1
9dffb6b1-df4a-42b2-8951-548ab97ce856,Bad app which restrict free opinion,1
83956b68-4a8f-44ee-9b0a-cde1609c9a4f,Bad,1
179a7131-7013-4e4b-86bc-481ea0c37893,Palastyn free,1
15d1ef33-8a4b-437f-b344-b5b827795289,"Racist, hypocritical application",1
dc705012-11b1-4f2d-ac67-2dc2fd792d56,Elemental application تطبيق عنصري واجرامي يساعد في اخفاء الحقائق وقتل الاطفال والفلسيطنيين ويساعد كيان ارهابي قاتل,1
4b56a839-5f8d-431a-be63-55064bd3c5de,Bad,1
b75e2322-e05a-4bb4-be12-3475a073871c,Badddddd,1
404ba1e6-9e9d-4ed4-a56e-d5bfe25c90c3,Worst platform 👎👎👎,1
3797d8b8-2f9b-4061-a729-e6dfc2f77280,Racist,1
6d8affb4-a7f3-473d-9df8-4348cabc6078,Bad application,1
10e91645-6b17-4682-81ff-9e53a15cc421,Perfect,4
c0a0efdf-5d4c-4c3f-a754-d2839548d192,Free plastaine,1
67f3c4b5-82d7-41ab-a14f-4a639e63b28d,Free phalstin,1
06d0e6d4-c2dd-474d-be83-c5ec64ee8931,Okey,5
81cbdeed-f2a5-4350-bb28-044c56c177a2,free Palestine 🇵🇸,1
87aebbc6-ee9d-4313-8eec-f1df46a2ac25,لا نستطيع التعبير عن راينا بحرية ويتم حذف وحظر بوستات وفيديوهات العرب,1
83a0bc4d-4595-4b8e-9e05-21e6a11bcd75,💞💞💞,5
106dda8a-4d34-458f-a11b-1d01e8e5c2e7,"The freedom of speech it doesn't exist here , I can't speak about any thing without being cut or removed . Free Palestine",1
4c1248d1-2b96-4f95-bf0a-79faabe53cb7,🤮🤮,1
dfcf75f3-76f0-4204-b5f7-bee127eb7a24,Super,5
c5aa1aee-2ba5-448c-9383-e96aec94c8cd,Free Palestine Why are our posts related to the Palestinian issue being deleted? Where is the freedom of opinion We will delete everything related to Meta if our post is deleted,1
a91d2709-2c6e-47ba-8ac0-dce8344e1a95,"The worst platform, you are devoid of humanity and you force people to follow your stupid rules by deleting and blocking Gaza content because you don't accept the truth. We are with Gaza forever 🇵🇸",1
c76d197b-5ab0-4ea0-a682-022a337aa32c,Terrible app,1
efcfccfb-9926-4ceb-a4b5-de3dddf3329d,There's no privacy nor free speech.. it's getting worse with every update 👎🏼,1
bbf70c26-03ea-40ee-8fd2-4dd45fc81f29,سئ جدا سياسات يهودية,1
22399fbd-7677-436f-be62-cf4158f02f74,So bad,1
a6d2391a-49a6-49f0-9c27-944347c49728,Nice,4
1a2f168c-0f3f-45df-ad48-7a69e155cfa0,Bad,1
85b8e554-a527-446b-bdfe-d02596b1a04a,It connects friends and family,5
fd5a1d96-6279-4e40-9bda-11dd01b2e34e,Ahhh,3
ff153fbe-6bbe-4b0c-8261-7310d969469c,Added new account bugged to the max. Can't do anything on it.,1
6342cb15-5025-44a9-84b5-928bb41f3126,MOBARARK SK,5
31d0b4bf-7fd9-4b59-8615-5477609a3db1,Zero,1
5a00092c-b164-4c2b-95b4-e656a113b5af,Free palestina 🇵🇸,1
4fd711ad-ab5f-4304-8220-ecc09feb8dfc,Good approach to audience,3
c666c45e-c08b-4419-8dad-8d125f47ef6d,Soo baad,1
02b93da2-1272-404c-ad0e-34fff8d9a526,Because of prevent reaching Gaz.a events to reach the world,1
12b75493-57c1-436a-adf6-bd2e76fcb9ce,Free Palestine 🇵🇸 القدس عاصمة فلسطين حرروا أهل غزة والقدس والمسجد الأقصى وأهل فلسطين كلهم م الظلم والعذاب اللي هم فيه,1
1f059ca8-c2ca-4169-94c3-e9325c83bf5e,Free Palestine 🇸🇩,1
2bbd39e3-91c0-4334-9720-c74fe08fbf68,So bad lately,1
8c67d917-6842-4c53-a967-cad441529ba5,Free palestine🇵🇸,1
144bc9de-f311-4238-908b-42d888005e30,Free Palestine 🇵🇸 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 Restrict freedom of the Palestinian people and concealing the truth siding with the Israeli Occupation Free Free PALESTINE 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,1
bf0efabc-8085-440d-bba4-0669ab244b28,Free Palestine 🇵🇸,1
74413c65-56cd-4a5e-a79a-4047f3952f9e,free plastine,1
