reviewId,content,score
77345c56-689e-4012-8505-d3bca42664ef,Best gaming,5
549e0940-fc9c-40b2-a0a1-fb7d26503468,This is fun.,5
f1acd69a-8b99-48d9-a741-d2c3dba29814,Not able 2 connect my a/c😕,5
a950f928-66fc-4ac2-9220-47176ceb7d8e,Cool,5
302aa7ba-7471-4dcd-be28-b2f0b8f3d1bc,Nice,5
c3c62c4b-76fe-4586-a132-4bae2e5f82f0,Exelent,5
ebe0c9ca-257d-477b-b2ea-9a96ccb018ef,👌,1
11c2e526-5dff-4e08-b0d1-e4ea260e9a88,I play everyday I love love it.,5
e252eb41-1f3c-4a87-864c-4935e3971d92,I love playing this game it helps me relax and takes some of the stress away from me and I enjoy playing this game allot,5
d71f2cae-ab78-4a78-a7bf-06a32103e5ab,Cool game when you're bored AF! 🤘,5
408fe3a6-d7f7-4b34-b16b-95ec4bd6be4d,Distraction,4
3aaab980-9044-4b5c-a12a-790919bba59e,Very good and entertaining game I,5
5775d15f-2c2a-4e8d-835b-c1ab97d78c49,Good,4
b6cb2a33-1e1e-4017-8081-ec8101148d58,Fun fun fun!,5
6de49aac-e2b0-4b62-bec8-2efc7007ea95,Great. Awesome fun.,5
fd311c81-da3c-4c33-8c19-d822bbbbcc50,Nice game,3
06eb7757-4d9a-4bfd-a238-c96ad3392dfa,Nice app,5
a73117d1-bcfc-408c-8b93-cbb374f8a0e3,Love it sm,5
834e80d7-2012-4188-9142-af5d5803e646,It's very fun and entertaining but I'm not that patient to wait 30minutes for a life😂😂😂,5
46ece1d5-fe60-461a-a81e-f437f7d80879,Good,5
f0d0d71b-5f4c-4ad2-876c-094201cfbcb1,Superb,5
d6f130a2-4122-4522-840d-20f0f0662474,Great game so much fun,5
4c8c6074-6f70-44c2-b16f-0e2734c4b258,Superb,5
0f20970c-4e55-4304-9c9f-904d53c92b59,Great,5
3ecbad6c-d31d-43c8-8fe0-d3e1f5fdff36,It's fun! No ads.,5
b5005552-0aad-4050-b1e5-b57bf5bc033b,Could be made a little easier,4
e2ffd79f-9c1c-4a69-87cb-0f7414b125f3,Superb game.🌟🌟,5
ce44b3ef-0d20-4bef-b4b7-bb0a421700cb,Great 👍,5
6dea28a2-eb6f-4995-9301-cdf4bf9bafdc,Very fun and relaxing!,5
1e9d1081-519d-4acd-8446-40c97916b3af,This game is so sweet app,5
47a49a03-e61f-46e4-9aa6-508de030fe4f,Happy,1
7efd544a-ac18-4cd9-8900-05ff9d6ca887,Good Game,4
29d4df17-cee5-4ba0-87a7-f5bdfd699df2,great,3
9413d846-facb-4863-bb7e-3d811d88feeb,SAKH,5
e86c1f74-3eac-4893-b660-86c4fff1fef8,FBI,3
c58931b5-cfec-45cf-8fd0-29323fb01c5b,This game is so beautiful,5
f2505233-fd4a-4488-bda1-cfe057c330f2,Interesting,5
bc94119c-593a-4822-899a-92928b354a95,To good game,5
1f8daecd-e66e-43d2-809d-b149aafde89d,I am fan of msd so i have installed this game This game is so ralxing,4
0f3214c3-de12-4303-a68a-f52b6dad3b9c,Good,5
1a258d4f-1f84-4532-bed2-63e08cd09d0f,I really like it it's a superb game I really enjoyed nd I reach 12000 of level plz update candy crush and launch a new version of candy crush,5
bd63917f-91ba-49b7-8dc5-cd0540ad4a93,Good GAME,5
5ff1a19a-6872-4693-bcf6-d8ac24f4132a,Good,4
96a255cd-9f62-4a5c-a687-c8fb0c928b93,Love it! Super addictive.. always come back to play,5
e3753703-d996-4c80-a619-4592440ee209,Amazing will recommend,5
eb51184b-8a18-4d6f-8664-f786076e0ac9,I am happy,5
4a12e610-6f34-4227-9a8b-32502faf5817,Very fun,5
f7c9d4a9-1ca1-486e-8ad4-1f55f76631e5,Good game,5
c24d4b02-346d-4b76-ac4e-fd44af769953,Love,5
3f31254b-16fb-400c-8dce-3db67c5546e4,Fun,5
95d35cf4-ad09-472e-8371-30479ed37a47,Best,5
0bd24f98-428c-4a86-8f98-69d1d00896cd,Great fun,5
4e965617-5246-409e-a5d4-d0aa0298cc5d,Pasan los años y me sigue divirtiendo,5
18fee938-3ae3-4fd9-81d9-eaf6fdecb6c2,Fun!!,5
a21cfe52-90b8-46fa-93aa-14bbacab1f6a,so far so good,3
3daee65b-e56e-4981-8340-8c91b68add25,It is a mind relaxing game and it so sensitive,5
f7b657aa-d22d-42bd-8bbc-5daa06ffb28c,I love this game lol,5
4f7fecf6-c107-46c6-9bc1-9eae23bce118,This game is good.,4
63f11dea-565e-458b-838f-6a361c8b8ee7,Ha good gamr,2
7075a00e-f87f-46de-9cd1-e3fdd92987c0,Ok,3
1c81a631-0229-44f4-a511-4a7095e51475,Nice,4
96d4b2cb-e3a6-4339-9f2b-0db637d3370f,🥰🤩😍,4
8a3e995f-a63d-497d-acb0-a5647698fd28,Fun for kids,4
b499d6fb-dcfe-4199-aa64-5afb3349d926,Good,5
65970d05-f410-444f-97b8-1034dc0c012d,"Ok So The game is fun. I'm still leveling up. Fun, fun, fun! Still fun game.",5
d9500854-393d-4819-8874-04da8895abc7,Love it Love it,5
473dbaad-7d20-423e-adad-a355cae0db9c,"It's pricy, but fun",5
