reviewId,content,score
30b496e8-43d4-424f-af5e-6e8281439e4f,She Soesan,2
66c256ff-3fcd-4eab-b93f-d96ba72b34d5,The worst. No freedom of expression of opinion .Support injustice,1
37db04f4-f51f-4fd8-9ec9-ab4349353814,لا يسمح بحرية التعبير,1
d2762621-f840-49b2-8102-6db8359c37bc,My what's app sosent work but with this app I can connect simlesly with my friends around the globe . Thanks alot😃😃😃😃😃😄😄😄😄😄😄,5
9b0e5b61-713c-4da6-9034-f66eef442dd9,Double standard,1
e73ce056-5d74-436e-8be4-176acec3e6b2,Phlistiain war,1
16276fb7-09ff-4cfa-bfbd-e50cb8d522b3,No freedom of speech,1
7bd46761-2964-44cb-ba20-f9c877994622,"A very poor program and it is not worth downloading. This program belongs to Jewish companies, and the Jews do not maintain privacy, agreement, or covenants from",1
e28fd7d7-6294-4c8e-a225-7b4122ec5c22,ليس هناك حرية,1
7b09451d-2db7-43d5-8f03-5800a1727be7,Soo bad application Restricted from all sides👎,1
195e9fb9-b3ea-4038-beb8-f90b71049c74,there is no freedom of expression,1
cf595a9c-7908-4bc7-babe-e96e42215b47,there is no freedom of expression,1
093e4375-5df6-48a7-a380-3afc0c6973cb,إنعدام حرية التعبير,1
ffa16f1a-29ac-45c8-bdd2-24da29b0fc6a,Discusting🤢,1
6673935a-76df-4912-8ad1-f4f7ba09056d,👎,1
3f95ef31-4892-4938-8b82-b1bb5e0014b2,Useless up like watsup and facebook ande messenger. تطبيقات انحيازية داعمة للظالمين و تنشر الفسق و العري و الإباحية و الأخلاق السيئة,1
e0a16f73-2c34-42e8-ba3c-4eb88778807a,موقع يمنع حرية التعبير,1
690fed36-46a2-4528-89e4-ed8cb887b1b7,Doesn't have the freedom of speak and exchanging opinions,1
769114e3-7b89-4f31-82b0-ba7564493175,There is freedom of expression,1
41642752-6653-48b7-98c6-7a3e4d1d1d3e,تطبيق فاشل بكل المقايس,1
9851fa59-159c-4050-81f0-3ce73ad4297d,ليس هنالك حرية التعبير,1
a2e09937-1d8f-4de1-959d-74a940436ff4,"A completely dishonest application that works to hide the truth, desecrate reality, and spread false ideas.",1
9110433b-15b7-480b-b569-a276abdcf470,very good. This app is Use to internet,5
fcc90b02-ad92-4c1f-a2c1-f34946ce249e,"Ads after every phone call from my actual phone number, not just viber",1
afe995d5-7aef-4c82-882d-0016281525a1,seadeta kadri,5
2e01053d-3a0e-408d-a1a3-328928512eed,Works great everytime,5
efdfed1f-fc94-4aac-a143-18fc29d8d05a,Good app,3
d651990f-bbdc-4ba6-8993-0327e7e041c6,👏👏👏👏,5
57c4724b-7564-42f1-8be2-400763d97b45,Awesome,5
fd6baebb-9faa-441a-8b51-2bf7f2a798be,Nine app,5
4628ff4f-685c-4be2-beef-73c72ef258f8,"It's a safety risk in the car. I can't pick up Viber calls nor hang up when using it through Bluetooth. I first thought it is my phone-car (Pixel 6, BMW) combination, but my dad has the same issue (Samsung Galaxy, Audi). Additional issued with Pixel Bud Pro. It's not possible to do calls through the headphones with Viber. This app is a huge mess. I have no issues calling through WhatsApp or Signal.",1
ee02b5cb-ccb5-49b6-9a38-3b8461f96c57,Exelent,5
4ac39f0c-f2c7-4172-9874-55c3e4205937,Very bad service...........,5
1e4c5193-1c65-4c0b-9950-e76f09ad3ded,I subscribed and payed but worked only for one time,1
36262a81-646f-45fb-9ed2-382bb42dd20c,"I like the sound quality of Mt conversations coming out of this app. Highly recommend it, please keep the same codec as it were before.",5
9af1b301-83f9-42b2-a259-ba70604f4f71,Absolute garbage call quallity. And the annoying sticker adds are sickenning.,1
6e78edf0-badb-41b0-9244-5d2202fe10ee,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5
c4badec8-7cc8-4990-99f3-fcfbbd6c3e28,Ok,5
8a5aab5e-290e-4b03-8788-da13993ad3dd,খাদিজা ইসলাম,5
8ceecdd1-b01d-4491-be10-894b51d40f66,Good,5
ff0f1cf0-c3ca-4873-9507-b10360f489fd,good,5
d9043b15-d430-4af7-836e-c809842f8fd4,Thank,5
1568ab59-c90e-429a-9e76-7d291ab228cd,Ok google,5
ac43271f-95cc-4ecb-8886-a39a767035ab,Excellent,5
4646c7a2-7b1d-4477-b47b-dbbab3a7770a,good,5
9a95168b-27b7-4e34-bcb9-856041b1745a,Thinkyou,5
eec555d0-4901-4973-b8a8-ed2cf21c97bb,Worst experience. Never connects.,1
3663ad8b-5881-497b-93d2-627a02a47e09,"It's complete nonsense taking tons of min to sync my contacts , is it we aren't so much free that would wait for hours just to sync my contacts",1
4869dff4-02fc-44bc-a0f7-2f2c82c6c29d,"I love the app, because it's easy to communicate to my clients especially in business purposes 💯❤️",5
47ef2ff8-bcfb-4b8f-8508-392a077447a5,"Видаліть бізнес чати. Бо вони для того щоб більше показувати реклами. Дайте можливість легко видаляти пакети стікерів( я не міг видалити московитський пакет стікерів ""иван лис"" хоч діяв за інструкцією і він вшитий в систему)",4
5b45d68a-995e-43b8-9995-37b9d56cd3af,Still the most used messenger app on my devices.,5
b5081dd8-1df1-4472-a55c-7059c419485a,"Msgs aren't delivering, waste of time",1
33692a8c-4b9c-4e24-83cc-fd8f0aa28653,Super je stvarno,5
9356d3ff-d643-4d61-bbf1-d51e56d892da,Sainige ishu,2
8afbf2e3-4f86-4803-bb71-2a40cdd149ea,Good apps,5
01e1bb76-ad20-482f-af76-7db989d13369,Best thing ever on andrioid sp. Thanks a lot to devs and people that made this happen,5
92293a6f-efb2-4c1c-bd94-2b815119e488,"Does not activate, no call or sms is received. I used to have viber on this number but when I changed phones i cant active now. They messed up something",1
44aca039-7621-4c59-a5ac-69616f2c13c4,"After update cant use viber ,cant sent message",1
034318b5-f49a-4abb-9b06-c660601f8d1b,"самый плохой менеджер, который даже не может позволить себе сервера, на которых будут храниться фото и видео у меня есть чат в телеграмме в котором медиа за 2020 год, и я всё равно могу их просматривать и скачивать, и никто их не получил, в отличии от вайбера, которой хранит медиа 7 дней",1
7bdb03c7-37ff-46db-a155-13c11a3b0fe6,I don't want to win 100 euros! Stop spamming me! No push notifications. I get notification only after I open Viber. Other apps work fine. EDIT:Response to devs: No need to bother. I switch to other apps that work fine.,1
b3cb7abd-4ee4-40c8-83a3-ec5b282ec80e,"annoying promo messages and notificationa, can't block their promo chat",1
70bab621-9341-46b6-94f2-75483ba6ad3c,Excelent thanks it help,5
a8c4b54e-e2a3-4939-b190-ee4836f08dc6,So great for calling friends and family..,5
116a4a64-7b1e-44f5-b833-e296189fb183,So good,5
65e9bb80-edb8-454a-a4ad-df74f1f1e4bb,very useful,5
9e143868-29d1-4ad7-b7ef-55d5f3790f03,Better,5
989e05c6-e08c-4a66-9989-c10bf152c3c1,Easy to use,5
63704697-3eee-4552-bf6c-d642c45157d2,So far so good,3
5594c5b9-5425-4f98-ae6f-79d5e6401ff3,Okay,5
a5128d00-4da7-4dbd-ae7c-c9864aad6b78,Is clear a little bit,2
6d7b58b1-697f-4b35-8a99-fa36d5f8a109,ZAU SENG,5
1de4f4b8-2c28-4b1c-97ba-4d8b7a165471,Very good👍😙,3
e456935f-a3ee-4af6-af4d-c6469d2e545e,Always excellent reception.,5
3da7add2-5be8-4b45-8ae1-905d44bdeb8b,Easy and fast,5
fd3064cb-6214-4df8-98c5-c1a4324c0a1e,"Very useful, valuable, efficient and effective messages can share among friends especially between good friends to propagate knowledge and wisdom for mutual benefits. Also can learn many lessons from some people with bad attitude.",5
3c168767-662c-479c-bfad-2f5311c1a0f5,Very best,5
4fe26fe9-583c-4a76-a749-381c931b5505,My net was totally working but your app doesn't get any connection that's why this app was so poor,1
1d066b80-35bc-4da3-8dc7-ff899bcb4b90,Very useful,5
9ff1990b-ddb4-47fd-8768-a908bb2aa399,Satisfied very usefull communicating with friends and relative,5
fa547403-15fc-42e8-8191-c0e646aa328f,Good,5
9b9df6c9-a8ec-4062-8667-63401aeed277,😍😍😍,5
f171fd1a-29cb-4af4-a20b-993ea3a94253,Kiss,5
47994902-1b36-4791-b996-c9a689eb2b05,Can't do more than one star today. Just coming back to viber because Zuckerberg has screwed whatsapp. Lets see how this turns out.,1
62690df8-3eea-479d-99cf-99e050bb58d5,😂,5
f70a651e-779c-4fc0-90dc-7b75aebe22a7,💙,5
d8b679ab-7b80-44fe-bf0a-45f61fc34565,"Very poor,, how come u block my number?",1
71d25575-16d2-4847-bd33-b6d65dd3a37d,It does not fail,5
8b33e19c-4a4c-43da-aa61-76602900f6fc,Excellent,5
051daebf-35d9-46b9-88ff-048109fc5149,Good,5
da4874ba-0898-403e-aa5b-f5891aff4b32,🌹🌹🌹🌹🌹,5
47e94094-e2f0-4f26-8e1b-72748e1a6686,Ma odličnije od ovoga,5
4f3dfe53-5de8-499a-90f1-38e3e4ee3ca9,Free,5
8bf35470-804a-492e-b964-12205b90d946,Good,5
c97bf182-f8df-46a6-8022-edeebe1a922c,Good,5
7f239dbf-e6b0-46a4-80d1-bf26aff3b566,Wonderful,5
2968c388-c369-419e-adf5-e3f9b711593a,good,5
050173c7-b6a4-4975-9300-424cb32ff8dd,Waste not working properly,1
8ed99f88-dbe0-46aa-8a67-c15ff66207da,good,5
906faa26-acab-4a57-a301-909550fc46f5,Ok app nice,4
7276bbcc-f77a-4607-8811-a7878362cc37,Better to use TELEGRAM OR WHATSAPP,1
909a7d66-54d5-44d7-95fa-cf649d569828,"Used the app for years and it's good, the problem that I have is that it SPAMS my phone with notifications of the same message. If I swipe the notification away that someone liked my message, ALL viber notifications go away and reappear. Also, if I get a notification from any other app, the viber notification self-dismisses and reappears to be on top.",3
c844ba38-afe2-4a27-840b-55c8c20f50cd,very very good,5
cbd2c93a-0b8e-4e7c-9669-75eae149ab57,"This drunk student company keeps surprising me 😁 My phone settings is 24 hours, but in Viber it is displayed as AM/PM 🤣 [edit] I did nothing, but now it's correct 😁 And that means it's programmed ""randomly"" 😂",1
2ba95a2a-f290-4527-a428-fef6635cd6bf,Nuree,5
b9c0d3d4-15a9-4468-9537-e11bc43a449e,နွယ်နွယ်နွယ်နွယ်,5
242853ed-5532-475e-ac53-fc920646990f,I use it only because there are chats in which there are elderly people and they love it for some reason 🤷🏼‍♀️ It annoys me that the administrator has almost no additional features in the chats🤯 Could you explain to me the benefits of being an admin in a group?,2
27aa981e-2df2-4981-94fd-8d0332694e9d,Can't open the app since update. Please fix this.,1
19be0670-133f-4eb6-afea-252b046f1519,It's ridiculously CONSTANT notification on the phone RETURN TO VIBER what a F. Is this like viber is so important. You cannot remove that i hate viber. I have to use because other people dont use other platforms. I send it a report to customers service,2
